id,text,label,source_url,language,split,id_str,is_error,predicted_label,x,y
323,上列那兩個??“詶”字的關係，學者有兩種不同理解。,ksd,https://www.fdgwz.org.cn/Web/Show/4663,chinese,test,323,False,,0.06539285,-0.008692554
331,對於金文中的“粦”字，我們曾讚同李零先生的意見，讀為“戾”。為方便讀者起見，轉錄如下,ksd,https://www.fdgwz.org.cn/Web/Show/4633,chinese,test,331,False,,0.08303774,-0.015002637
340,乖違邪僻和莊重嚴正正好反義對舉。,ksd,https://www.fdgwz.org.cn/Web/Show/4633,chinese,test,340,True,kpt,0.013915302,0.09459618
346,丸与完双声叠韵。,ksd,https://www.fdgwz.org.cn/Web/Show/2545,chinese,test,346,True,kde,-0.032525014,0.06486954
351,点击下载附件：1354裘锡圭：出土文献与古典学重建,noise,https://www.fdgwz.org.cn/Web/Show/2328,chinese,test,351,False,,-0.16597013,-0.034101304
354,本文发布日期为2024年6月29日,noise,https://www.fdgwz.org.cn/Web/Show/11163,chinese,test,354,False,,-0.17783937,-0.016624462
359,字体大小：放大 缩小 原始字体,noise,https://www.fdgwz.org.cn/Web/Show/11138,chinese,test,359,False,,-0.11372083,-0.0119337635
361,学者评论,noise,https://www.fdgwz.org.cn/Web/Show/11138,chinese,test,361,False,,-0.16142215,0.016061604
364,2024年05月27日 更新,noise,https://www.fdgwz.org.cn/GuanLianHanQing/Home,chinese,test,364,False,,-0.18460679,0.027156843
369,EPT59：845,noise,https://www.fdgwz.org.cn/GuanLianHanQing/Home,chinese,test,369,False,,-0.121165484,0.036471892
376,根据学校工作安排，现开展2025年度吉林大学校本应用专题研究项目（简称“校本项目”）申报工作，相关事宜通知如下：,noise,https://gujisuo.jlu.edu.cn/info/1011/2756.htm,chinese,test,376,False,,-0.16059227,-0.06942737
386,（一）考核形式,noise,https://gujisuo.jlu.edu.cn/info/1029/2928.htm,chinese,test,386,False,,-0.17824863,0.063097216
